Year,PastureID,ID,on_date,on_wt_raw,on_wt,off_date,off_wt_raw,off_wt,on_ct,Past_Year,period_days,adg
2006,15E,543_brown,2006-09-07,908.0,908.0,2006-10-18,958.0,958.0,20,15E_2006,41,1.2195121951219512
2006,15E,554_brown,2006-05-18,628.0,628.0,2006-06-15,708.0,708.0,20,15E_2006,28,2.857142857142857
2006,15E,554_brown,2006-06-15,708.0,708.0,2006-07-13,736.0,736.0,20,15E_2006,28,1.0
2006,15E,554_brown,2006-07-13,736.0,736.0,2006-08-10,804.0,804.0,20,15E_2006,28,2.4285714285714284
2006,15E,554_brown,2006-08-10,804.0,804.0,2006-09-07,868.0,868.0,20,15E_2006,28,2.2857142857142856
2006,15E,554_brown,2006-09-07,868.0,868.0,2006-10-18,928.0,928.0,20,15E_2006,41,1.4634146341463414
2006,15E,557_brown,2006-05-18,602.0,602.0,2006-06-15,680.0,680.0,20,15E_2006,28,2.7857142857142856
2006,15E,557_brown,2006-06-15,680.0,680.0,2006-07-13,670.0,670.0,20,15E_2006,28,-0.35714285714285715
2006,15E,557_brown,2006-07-13,670.0,670.0,2006-08-10,772.0,772.0,20,15E_2006,28,3.642857142857143
2006,15E,557_brown,2006-08-10,772.0,772.0,2006-09-07,802.0,802.0,20,15E_2006,28,1.0714285714285714
2006,15E,557_brown,2006-09-07,802.0,802.0,2006-10-18,862.0,862.0,20,15E_2006,41,1.4634146341463414
2006,15E,582_pink,2006-05-18,640.0,640.0,2006-06-15,736.0,736.0,20,15E_2006,28,3.4285714285714284
2006,15E,582_pink,2006-06-15,736.0,736.0,2006-07-13,752.0,752.0,20,15E_2006,28,0.5714285714285714
2006,15E,582_pink,2006-07-13,752.0,752.0,2006-08-10,838.0,838.0,20,15E_2006,28,3.0714285714285716
2006,15E,582_pink,2006-08-10,838.0,838.0,2006-09-07,858.0,858.0,20,15E_2006,28,0.7142857142857143
2006,15E,582_pink,2006-09-07,858.0,858.0,2006-10-18,904.0,904.0,20,15E_2006,41,1.1219512195121952
2006,15E,583_pink,2006-05-18,648.0,648.0,2006-06-15,720.0,720.0,20,15E_2006,28,2.5714285714285716
2006,15E,583_pink,2006-06-15,720.0,720.0,2006-07-13,748.0,748.0,20,15E_2006,28,1.0
2006,15E,583_pink,2006-07-13,748.0,748.0,2006-08-10,792.0,792.0,20,15E_2006,28,1.5714285714285714
2006,15E,583_pink,2006-08-10,792.0,792.0,2006-09-07,858.0,858.0,20,15E_2006,28,2.357142857142857
2006,15E,583_pink,2006-09-07,858.0,858.0,2006-10-18,914.0,914.0,20,15E_2006,41,1.3658536585365855
2006,23E,502_brown,2006-05-18,656.0,656.0,2006-06-15,718.0,718.0,30,23E_2006,28,2.2142857142857144
2006,23E,502_brown,2006-06-15,718.0,718.0,2006-07-13,746.0,746.0,30,23E_2006,28,1.0
2006,23E,502_brown,2006-07-13,746.0,746.0,2006-08-10,814.0,814.0,30,23E_2006,28,2.4285714285714284
2006,23E,502_brown,2006-08-10,814.0,814.0,2006-09-07,864.0,864.0,30,23E_2006,28,1.7857142857142858
2006,23E,502_brown,2006-09-07,864.0,864.0,2006-10-18,924.0,924.0,30,23E_2006,41,1.4634146341463414
2006,23E,509_brown,2006-05-18,636.0,636.0,2006-06-15,690.0,690.0,30,23E_2006,28,1.9285714285714286
2006,23E,509_brown,2006-06-15,690.0,690.0,2006-07-13,718.0,718.0,30,23E_2006,28,1.0
2006,23E,509_brown,2006-07-13,718.0,718.0,2006-08-10,806.0,806.0,30,23E_2006,28,3.142857142857143
2006,23E,509_brown,2006-08-10,806.0,806.0,2006-09-07,852.0,852.0,30,23E_2006,28,1.6428571428571428
2006,23E,509_brown,2006-09-07,852.0,852.0,2006-10-18,894.0,894.0,30,23E_2006,41,1.024390243902439
2006,23E,518_brown,2006-05-18,594.0,594.0,2006-06-15,654.0,654.0,30,23E_2006,28,2.142857142857143
2006,23E,518_brown,2006-06-15,654.0,654.0,2006-07-13,668.0,668.0,30,23E_2006,28,0.5
2006,23E,518_brown,2006-07-13,668.0,668.0,2006-08-10,750.0,750.0,30,23E_2006,28,2.9285714285714284
2006,23E,518_brown,2006-08-10,750.0,750.0,2006-09-07,798.0,798.0,30,23E_2006,28,1.7142857142857142
2006,23E,518_brown,2006-09-07,798.0,798.0,2006-10-18,846.0,846.0,30,23E_2006,41,1.170731707317073
2006,23E,520_brown,2006-05-18,690.0,690.0,2006-06-15,740.0,740.0,30,23E_2006,28,1.7857142857142858
2006,23E,520_brown,2006-06-15,740.0,740.0,2006-07-13,760.0,760.0,30,23E_2006,28,0.7142857142857143
2006,23E,520_brown,2006-07-13,760.0,760.0,2006-08-10,864.0,864.0,30,23E_2006,28,3.7142857142857144
2006,23E,520_brown,2006-08-10,864.0,864.0,2006-09-07,914.0,914.0,30,23E_2006,28,1.7857142857142858
2006,23E,520_brown,2006-09-07,914.0,914.0,2006-10-18,992.0,992.0,30,23E_2006,41,1.9024390243902438
2006,23E,521_brown,2006-05-18,568.0,568.0,2006-06-15,606.0,606.0,30,23E_2006,28,1.3571428571428572
2006,23E,521_brown,2006-06-15,606.0,606.0,2006-07-13,610.0,610.0,30,23E_2006,28,0.14285714285714285
2006,23E,521_brown,2006-07-13,610.0,610.0,2006-08-10,724.0,724.0,30,23E_2006,28,4.071428571428571
2006,23E,521_brown,2006-08-10,724.0,724.0,2006-09-07,726.0,726.0,30,23E_2006,28,0.07142857142857142
2006,23E,521_brown,2006-09-07,726.0,726.0,2006-10-18,784.0,784.0,30,23E_2006,41,1.4146341463414633
2006,23E,522_brown,2006-05-18,594.0,594.0,2006-06-15,654.0,654.0,30,23E_2006,28,2.142857142857143
2006,23E,522_brown,2006-06-15,654.0,654.0,2006-07-13,660.0,660.0,30,23E_2006,28,0.21428571428571427
2006,23E,522_brown,2006-07-13,660.0,660.0,2006-08-10,748.0,748.0,30,23E_2006,28,3.142857142857143
2006,23E,522_brown,2006-08-10,748.0,748.0,2006-09-07,792.0,792.0,30,23E_2006,28,1.5714285714285714
2006,23E,522_brown,2006-09-07,792.0,792.0,2006-10-18,848.0,848.0,30,23E_2006,41,1.3658536585365855
2006,23E,523_brown,2006-05-18,618.0,618.0,2006-06-15,648.0,648.0,30,23E_2006,28,1.0714285714285714
2006,23E,523_brown,2006-06-15,648.0,648.0,2006-07-13,710.0,710.0,30,23E_2006,28,2.2142857142857144
2006,23E,523_brown,2006-07-13,710.0,710.0,2006-08-10,780.0,780.0,30,23E_2006,28,2.5
2006,23E,523_brown,2006-08-10,780.0,780.0,2006-09-07,850.0,850.0,30,23E_2006,28,2.5
2006,23E,523_brown,2006-09-07,850.0,850.0,2006-10-18,910.0,910.0,30,23E_2006,41,1.4634146341463414
2006,23E,524_brown,2006-05-18,706.0,706.0,2006-06-15,748.0,748.0,30,23E_2006,28,1.5
2006,23E,524_brown,2006-06-15,748.0,748.0,2006-07-13,748.0,748.0,30,23E_2006,28,0.0
2006,23E,524_brown,2006-07-13,748.0,748.0,2006-08-10,848.0,848.0,30,23E_2006,28,3.5714285714285716
2006,23E,524_brown,2006-08-10,848.0,848.0,2006-09-07,898.0,898.0,30,23E_2006,28,1.7857142857142858
2006,23E,524_brown,2006-09-07,898.0,898.0,2006-10-18,934.0,934.0,30,23E_2006,41,0.8780487804878049
2006,23E,525_brown,2006-05-18,646.0,646.0,2006-06-15,694.0,694.0,30,23E_2006,28,1.7142857142857142
2006,23E,525_brown,2006-06-15,694.0,694.0,2006-07-13,716.0,716.0,30,23E_2006,28,0.7857142857142857
2006,23E,525_brown,2006-07-13,716.0,716.0,2006-08-10,802.0,802.0,30,23E_2006,28,3.0714285714285716
2006,23E,525_brown,2006-08-10,802.0,802.0,2006-09-07,858.0,858.0,30,23E_2006,28,2.0
2006,23E,525_brown,2006-09-07,858.0,858.0,2006-10-18,924.0,924.0,30,23E_2006,41,1.6097560975609757
2006,23E,526_brown,2006-05-18,610.0,610.0,2006-06-15,644.0,644.0,30,23E_2006,28,1.2142857142857142
2006,23E,526_brown,2006-06-15,644.0,644.0,2006-07-13,678.0,678.0,30,23E_2006,28,1.2142857142857142
2006,23E,526_brown,2006-07-13,678.0,678.0,2006-08-10,758.0,758.0,30,23E_2006,28,2.857142857142857
2006,23E,526_brown,2006-08-10,758.0,758.0,2006-09-07,798.0,798.0,30,23E_2006,28,1.4285714285714286
2006,23E,526_brown,2006-09-07,798.0,798.0,2006-10-18,876.0,876.0,30,23E_2006,41,1.9024390243902438
2006,23E,528_brown,2006-05-18,654.0,654.0,2006-06-15,702.0,702.0,30,23E_2006,28,1.7142857142857142
2006,23E,528_brown,2006-06-15,702.0,702.0,2006-07-13,724.0,724.0,30,23E_2006,28,0.7857142857142857
2006,23E,528_brown,2006-07-13,724.0,724.0,2006-08-10,800.0,800.0,30,23E_2006,28,2.7142857142857144
2006,23E,528_brown,2006-08-10,800.0,800.0,2006-09-07,878.0,878.0,30,23E_2006,28,2.7857142857142856
2006,23E,528_brown,2006-09-07,878.0,878.0,2006-10-18,918.0,918.0,30,23E_2006,41,0.975609756097561
2006,23E,530_brown,2006-05-18,642.0,642.0,2006-06-15,662.0,662.0,30,23E_2006,28,0.7142857142857143
2006,23E,530_brown,2006-06-15,662.0,662.0,2006-07-13,728.0,728.0,30,23E_2006,28,2.357142857142857
2006,23E,530_brown,2006-07-13,728.0,728.0,2006-08-10,792.0,792.0,30,23E_2006,28,2.2857142857142856
2006,23E,530_brown,2006-08-10,792.0,792.0,2006-09-07,850.0,850.0,30,23E_2006,28,2.0714285714285716
2006,23E,530_brown,2006-09-07,850.0,850.0,2006-10-18,900.0,900.0,30,23E_2006,41,1.2195121951219512
2006,23E,531_brown,2006-05-18,560.0,560.0,2006-06-15,598.0,598.0,30,23E_2006,28,1.3571428571428572
2006,23E,531_brown,2006-06-15,598.0,598.0,2006-07-13,650.0,650.0,30,23E_2006,28,1.8571428571428572
2006,23E,531_brown,2006-07-13,650.0,650.0,2006-08-10,728.0,728.0,30,23E_2006,28,2.7857142857142856
2006,23E,531_brown,2006-08-10,728.0,728.0,2006-09-07,788.0,788.0,30,23E_2006,28,2.142857142857143
2006,23E,531_brown,2006-09-07,788.0,788.0,2006-10-18,834.0,834.0,30,23E_2006,41,1.1219512195121952
2006,23E,532_brown,2006-05-18,740.0,740.0,2006-06-15,770.0,770.0,30,23E_2006,28,1.0714285714285714
2006,23E,532_brown,2006-06-15,770.0,770.0,2006-07-13,802.0,802.0,30,23E_2006,28,1.1428571428571428
2006,23E,532_brown,2006-07-13,802.0,802.0,2006-08-10,898.0,898.0,30,23E_2006,28,3.4285714285714284
2006,23E,532_brown,2006-08-10,898.0,898.0,2006-09-07,934.0,934.0,30,23E_2006,28,1.2857142857142858
2006,23E,532_brown,2006-09-07,934.0,934.0,2006-10-18,1000.0,1000.0,30,23E_2006,41,1.6097560975609757
2006,23E,533_brown,2006-05-18,656.0,656.0,2006-06-15,716.0,716.0,30,23E_2006,28,2.142857142857143
2006,23E,533_brown,2006-06-15,716.0,716.0,2006-07-13,720.0,720.0,30,23E_2006,28,0.14285714285714285
2006,23E,533_brown,2006-07-13,720.0,720.0,2006-08-10,828.0,828.0,30,23E_2006,28,3.857142857142857
2006,23E,533_brown,2006-08-10,828.0,828.0,2006-09-07,892.0,892.0,30,23E_2006,28,2.2857142857142856
2006,23E,533_brown,2006-09-07,892.0,892.0,2006-10-18,952.0,952.0,30,23E_2006,41,1.4634146341463414
2006,23E,540_brown,2006-05-18,646.0,646.0,2006-06-15,684.0,684.0,30,23E_2006,28,1.3571428571428572
2006,23E,540_brown,2006-06-15,684.0,684.0,2006-07-13,698.0,698.0,30,23E_2006,28,0.5
2006,23E,540_brown,2006-07-13,698.0,698.0,2006-08-10,806.0,806.0,30,23E_2006,28,3.857142857142857
2006,23E,540_brown,2006-08-10,806.0,806.0,2006-09-07,880.0,880.0,30,23E_2006,28,2.642857142857143
2006,23E,540_brown,2006-09-07,880.0,880.0,2006-10-18,908.0,908.0,30,23E_2006,41,0.6829268292682927
2006,23E,541_brown,2006-05-18,632.0,632.0,2006-06-15,684.0,684.0,30,23E_2006,28,1.8571428571428572
2006,23E,541_brown,2006-06-15,684.0,684.0,2006-07-13,708.0,708.0,30,23E_2006,28,0.8571428571428571
2006,23E,541_brown,2006-07-13,708.0,708.0,2006-08-10,826.0,826.0,30,23E_2006,28,4.214285714285714
2006,23E,541_brown,2006-08-10,826.0,826.0,2006-09-07,868.0,868.0,30,23E_2006,28,1.5
2006,23E,541_brown,2006-09-07,868.0,868.0,2006-10-18,938.0,938.0,30,23E_2006,41,1.7073170731707317
2006,23E,544_brown,2006-05-18,682.0,682.0,2006-06-15,700.0,700.0,30,23E_2006,28,0.6428571428571429
2006,23E,544_brown,2006-06-15,700.0,700.0,2006-07-13,744.0,744.0,30,23E_2006,28,1.5714285714285714
2006,23E,544_brown,2006-07-13,744.0,744.0,2006-08-10,852.0,852.0,30,23E_2006,28,3.857142857142857
2006,23E,544_brown,2006-08-10,852.0,852.0,2006-09-07,924.0,924.0,30,23E_2006,28,2.5714285714285716
2006,23E,544_brown,2006-09-07,924.0,924.0,2006-10-18,968.0,968.0,30,23E_2006,41,1.0731707317073171
2006,23E,545_brown,2006-05-18,672.0,672.0,2006-06-15,694.0,694.0,30,23E_2006,28,0.7857142857142857
2006,23E,545_brown,2006-06-15,694.0,694.0,2006-07-13,746.0,746.0,30,23E_2006,28,1.8571428571428572
2006,23E,545_brown,2006-07-13,746.0,746.0,2006-08-10,818.0,818.0,30,23E_2006,28,2.5714285714285716
2006,23E,545_brown,2006-08-10,818.0,818.0,2006-09-07,886.0,886.0,30,23E_2006,28,2.4285714285714284
2006,23E,545_brown,2006-09-07,886.0,886.0,2006-10-18,916.0,916.0,30,23E_2006,41,0.7317073170731707
2006,23E,546_brown,2006-05-18,692.0,692.0,2006-06-15,746.0,746.0,30,23E_2006,28,1.9285714285714286
2006,23E,546_brown,2006-06-15,746.0,746.0,2006-07-13,762.0,762.0,30,23E_2006,28,0.5714285714285714
2006,23E,546_brown,2006-07-13,762.0,762.0,2006-08-10,848.0,848.0,30,23E_2006,28,3.0714285714285716
2006,23E,546_brown,2006-08-10,848.0,848.0,2006-09-07,846.0,846.0,30,23E_2006,28,-0.07142857142857142
2006,23E,546_brown,2006-09-07,846.0,846.0,2006-10-18,932.0,932.0,30,23E_2006,41,2.097560975609756
2006,23E,549_brown,2006-05-18,748.0,748.0,2006-06-15,798.0,798.0,30,23E_2006,28,1.7857142857142858
2006,23E,549_brown,2006-06-15,798.0,798.0,2006-07-13,802.0,802.0,30,23E_2006,28,0.14285714285714285
2006,23E,549_brown,2006-07-13,802.0,802.0,2006-08-10,888.0,888.0,30,23E_2006,28,3.0714285714285716
2006,23E,549_brown,2006-08-10,888.0,888.0,2006-09-07,976.0,976.0,30,23E_2006,28,3.142857142857143
2006,23E,549_brown,2006-09-07,976.0,976.0,2006-10-18,1005.0,1005.0,30,23E_2006,41,0.7073170731707317
2006,23E,550_brown,2006-05-18,546.0,546.0,2006-06-15,614.0,614.0,30,23E_2006,28,2.4285714285714284
2006,23E,550_brown,2006-06-15,614.0,614.0,2006-07-13,630.0,630.0,30,23E_2006,28,0.5714285714285714
2006,23E,550_brown,2006-07-13,630.0,630.0,2006-08-10,698.0,698.0,30,23E_2006,28,2.4285714285714284
2006,23E,550_brown,2006-08-10,698.0,698.0,2006-09-07,766.0,766.0,30,23E_2006,28,2.4285714285714284
2006,23E,550_brown,2006-09-07,766.0,766.0,2006-10-18,832.0,832.0,30,23E_2006,41,1.6097560975609757
2006,23E,551_brown,2006-05-18,662.0,662.0,2006-06-15,734.0,734.0,30,23E_2006,28,2.5714285714285716
2006,23E,551_brown,2006-06-15,734.0,734.0,2006-07-13,760.0,760.0,30,23E_2006,28,0.9285714285714286
2006,23E,551_brown,2006-07-13,760.0,760.0,2006-08-10,826.0,826.0,30,23E_2006,28,2.357142857142857
2006,23E,551_brown,2006-08-10,826.0,826.0,2006-09-07,896.0,896.0,30,23E_2006,28,2.5
2006,23E,551_brown,2006-09-07,896.0,896.0,2006-10-18,964.0,964.0,30,23E_2006,41,1.6585365853658536
2006,23E,553_brown,2006-05-18,602.0,602.0,2006-06-15,654.0,654.0,30,23E_2006,28,1.8571428571428572
2006,23E,553_brown,2006-06-15,654.0,654.0,2006-07-13,642.0,642.0,30,23E_2006,28,-0.42857142857142855
2006,23E,553_brown,2006-07-13,642.0,642.0,2006-08-10,710.0,710.0,30,23E_2006,28,2.4285714285714284
2006,23E,553_brown,2006-08-10,710.0,710.0,2006-09-07,758.0,758.0,30,23E_2006,28,1.7142857142857142
2006,23E,553_brown,2006-09-07,758.0,758.0,2006-10-18,816.0,816.0,30,23E_2006,41,1.4146341463414633
2006,23E,555_brown,2006-05-18,648.0,648.0,2006-06-15,718.0,718.0,30,23E_2006,28,2.5
2006,23E,555_brown,2006-06-15,718.0,718.0,2006-07-13,724.0,724.0,30,23E_2006,28,0.21428571428571427
2006,23E,555_brown,2006-07-13,724.0,724.0,2006-08-10,794.0,794.0,30,23E_2006,28,2.5
2006,23E,555_brown,2006-08-10,794.0,794.0,2006-09-07,876.0,876.0,30,23E_2006,28,2.9285714285714284
2006,23E,555_brown,2006-09-07,876.0,876.0,2006-10-18,906.0,906.0,30,23E_2006,41,0.7317073170731707
2006,23E,556_brown,2006-05-18,674.0,674.0,2006-06-15,714.0,714.0,30,23E_2006,28,1.4285714285714286
2006,23E,556_brown,2006-06-15,714.0,714.0,2006-07-13,740.0,740.0,30,23E_2006,28,0.9285714285714286
2006,23E,556_brown,2006-07-13,740.0,740.0,2006-08-10,862.0,862.0,30,23E_2006,28,4.357142857142857
2006,23E,556_brown,2006-08-10,862.0,862.0,2006-09-07,916.0,916.0,30,23E_2006,28,1.9285714285714286
2006,23E,556_brown,2006-09-07,916.0,916.0,2006-10-18,968.0,968.0,30,23E_2006,41,1.2682926829268293
2006,23E,558_brown,2006-05-18,620.0,620.0,2006-06-15,676.0,676.0,30,23E_2006,28,2.0
2006,23E,558_brown,2006-06-15,676.0,676.0,2006-07-13,706.0,706.0,30,23E_2006,28,1.0714285714285714
2006,23E,558_brown,2006-07-13,706.0,706.0,2006-08-10,800.0,800.0,30,23E_2006,28,3.357142857142857
2006,23E,558_brown,2006-08-10,800.0,800.0,2006-09-07,834.0,834.0,30,23E_2006,28,1.2142857142857142
2006,23E,558_brown,2006-09-07,834.0,834.0,2006-10-18,862.0,862.0,30,23E_2006,41,0.6829268292682927
2006,23E,584_pink,2006-05-18,666.0,666.0,2006-06-15,718.0,718.0,30,23E_2006,28,1.8571428571428572
2006,23E,584_pink,2006-06-15,718.0,718.0,2006-07-13,742.0,742.0,30,23E_2006,28,0.8571428571428571
2006,23E,584_pink,2006-07-13,742.0,742.0,2006-08-10,836.0,836.0,30,23E_2006,28,3.357142857142857
2006,23E,584_pink,2006-08-10,836.0,836.0,2006-09-07,912.0,912.0,30,23E_2006,28,2.7142857142857144
2006,23E,584_pink,2006-09-07,912.0,912.0,2006-10-18,933.0,933.0,30,23E_2006,41,0.5121951219512195
2006,23E,586_pink,2006-05-18,698.0,698.0,2006-06-15,772.0,772.0,30,23E_2006,28,2.642857142857143
2006,23E,586_pink,2006-06-15,772.0,772.0,2006-07-13,788.0,788.0,30,23E_2006,28,0.5714285714285714
2006,23E,586_pink,2006-07-13,788.0,788.0,2006-08-10,896.0,896.0,30,23E_2006,28,3.857142857142857
2006,23E,586_pink,2006-08-10,896.0,896.0,2006-09-07,914.0,914.0,30,23E_2006,28,0.6428571428571429
2006,23E,586_pink,2006-09-07,914.0,914.0,2006-10-18,1006.0,1006.0,30,23E_2006,41,2.2439024390243905
2006,23E,587_pink,2006-05-18,672.0,672.0,2006-06-15,766.0,766.0,30,23E_2006,28,3.357142857142857
2006,23E,587_pink,2006-06-15,766.0,766.0,2006-07-13,760.0,760.0,30,23E_2006,28,-0.21428571428571427
2006,23E,587_pink,2006-07-13,760.0,760.0,2006-08-10,886.0,886.0,30,23E_2006,28,4.5
2006,23E,587_pink,2006-08-10,886.0,886.0,2006-09-07,920.0,920.0,30,23E_2006,28,1.2142857142857142
2006,23E,587_pink,2006-09-07,920.0,920.0,2006-10-18,960.0,960.0,30,23E_2006,41,0.975609756097561
2006,23W,501_brown,2006-05-18,684.0,684.0,2006-06-15,738.0,738.0,15,23W_2006,28,1.9285714285714286
2006,23W,501_brown,2006-06-15,738.0,738.0,2006-07-13,764.0,764.0,15,23W_2006,28,0.9285714285714286
2006,23W,501_brown,2006-07-13,764.0,764.0,2006-08-10,852.0,852.0,15,23W_2006,28,3.142857142857143
2006,23W,501_brown,2006-08-10,852.0,852.0,2006-09-07,888.0,888.0,15,23W_2006,28,1.2857142857142858
2006,23W,501_brown,2006-09-07,888.0,888.0,2006-10-18,984.0,984.0,15,23W_2006,41,2.341463414634146
2006,23W,507_brown,2006-05-18,728.0,728.0,2006-06-15,808.0,808.0,15,23W_2006,28,2.857142857142857
2006,23W,507_brown,2006-06-15,808.0,808.0,2006-07-13,838.0,838.0,15,23W_2006,28,1.0714285714285714
2006,23W,507_brown,2006-07-13,838.0,838.0,2006-08-10,930.0,930.0,15,23W_2006,28,3.2857142857142856
2006,23W,507_brown,2006-08-10,930.0,930.0,2006-09-07,950.0,950.0,15,23W_2006,28,0.7142857142857143
2006,23W,507_brown,2006-09-07,950.0,950.0,2006-10-18,1085.0,1085.0,15,23W_2006,41,3.292682926829268
2006,23W,510_brown,2006-05-18,624.0,624.0,2006-06-15,688.0,688.0,15,23W_2006,28,2.2857142857142856
2006,23W,510_brown,2006-06-15,688.0,688.0,2006-07-13,718.0,718.0,15,23W_2006,28,1.0714285714285714
2006,23W,510_brown,2006-07-13,718.0,718.0,2006-08-10,796.0,796.0,15,23W_2006,28,2.7857142857142856
2006,23W,510_brown,2006-08-10,796.0,796.0,2006-09-07,878.0,878.0,15,23W_2006,28,2.9285714285714284
2006,23W,510_brown,2006-09-07,878.0,878.0,2006-10-18,976.0,976.0,15,23W_2006,41,2.3902439024390243
2006,23W,516_brown,2006-05-18,550.0,550.0,2006-06-15,620.0,620.0,15,23W_2006,28,2.5
2006,23W,516_brown,2006-06-15,620.0,620.0,2006-07-13,666.0,666.0,15,23W_2006,28,1.6428571428571428
2006,23W,516_brown,2006-07-13,666.0,666.0,2006-08-10,720.0,720.0,15,23W_2006,28,1.9285714285714286
2006,23W,516_brown,2006-08-10,720.0,720.0,2006-09-07,796.0,796.0,15,23W_2006,28,2.7142857142857144
2006,23W,516_brown,2006-09-07,796.0,796.0,2006-10-18,876.0,876.0,15,23W_2006,41,1.951219512195122
2006,23W,519_brown,2006-05-18,584.0,584.0,2006-06-15,642.0,642.0,15,23W_2006,28,2.0714285714285716
2006,23W,519_brown,2006-06-15,642.0,642.0,2006-07-13,684.0,684.0,15,23W_2006,28,1.5
2006,23W,519_brown,2006-07-13,684.0,684.0,2006-08-10,764.0,764.0,15,23W_2006,28,2.857142857142857
2006,23W,519_brown,2006-08-10,764.0,764.0,2006-09-07,786.0,786.0,15,23W_2006,28,0.7857142857142857
2006,23W,519_brown,2006-09-07,786.0,786.0,2006-10-18,862.0,862.0,15,23W_2006,41,1.853658536585366
2006,23W,527_brown,2006-05-18,680.0,680.0,2006-06-15,734.0,734.0,15,23W_2006,28,1.9285714285714286
2006,23W,527_brown,2006-06-15,734.0,734.0,2006-07-13,746.0,746.0,15,23W_2006,28,0.42857142857142855
2006,23W,527_brown,2006-07-13,746.0,746.0,2006-08-10,838.0,838.0,15,23W_2006,28,3.2857142857142856
2006,23W,527_brown,2006-08-10,838.0,838.0,2006-09-07,900.0,900.0,15,23W_2006,28,2.2142857142857144
2006,23W,527_brown,2006-09-07,900.0,900.0,2006-10-18,998.0,998.0,15,23W_2006,41,2.3902439024390243
2006,23W,529_brown,2006-05-18,728.0,728.0,2006-06-15,788.0,788.0,15,23W_2006,28,2.142857142857143
2006,23W,529_brown,2006-06-15,788.0,788.0,2006-07-13,814.0,814.0,15,23W_2006,28,0.9285714285714286
2006,23W,529_brown,2006-07-13,814.0,814.0,2006-08-10,910.0,910.0,15,23W_2006,28,3.4285714285714284
2006,23W,529_brown,2006-08-10,910.0,910.0,2006-09-07,986.0,986.0,15,23W_2006,28,2.7142857142857144
2006,23W,529_brown,2006-09-07,986.0,986.0,2006-10-18,1085.0,1085.0,15,23W_2006,41,2.4146341463414633
2006,23W,535_brown,2006-05-18,606.0,606.0,2006-06-15,676.0,676.0,15,23W_2006,28,2.5
2006,23W,535_brown,2006-06-15,676.0,676.0,2006-07-13,720.0,720.0,15,23W_2006,28,1.5714285714285714
2006,23W,535_brown,2006-07-13,720.0,720.0,2006-08-10,786.0,786.0,15,23W_2006,28,2.357142857142857
2006,23W,535_brown,2006-08-10,786.0,786.0,2006-09-07,852.0,852.0,15,23W_2006,28,2.357142857142857
2006,23W,535_brown,2006-09-07,852.0,852.0,2006-10-18,946.0,946.0,15,23W_2006,41,2.292682926829268
2006,23W,536_brown,2006-05-18,616.0,616.0,2006-06-15,678.0,678.0,15,23W_2006,28,2.2142857142857144
2006,23W,536_brown,2006-06-15,678.0,678.0,2006-07-13,734.0,734.0,15,23W_2006,28,2.0
2006,23W,536_brown,2006-07-13,734.0,734.0,2006-08-10,786.0,786.0,15,23W_2006,28,1.8571428571428572
2006,23W,536_brown,2006-08-10,786.0,786.0,2006-09-07,862.0,862.0,15,23W_2006,28,2.7142857142857144
2006,23W,536_brown,2006-09-07,862.0,862.0,2006-10-18,952.0,952.0,15,23W_2006,41,2.1951219512195124
2006,23W,542_brown,2006-05-18,650.0,650.0,2006-06-15,728.0,728.0,15,23W_2006,28,2.7857142857142856
2006,23W,542_brown,2006-06-15,728.0,728.0,2006-07-13,774.0,774.0,15,23W_2006,28,1.6428571428571428
2006,23W,542_brown,2006-07-13,774.0,774.0,2006-08-10,856.0,856.0,15,23W_2006,28,2.9285714285714284
2006,23W,542_brown,2006-08-10,856.0,856.0,2006-09-07,944.0,944.0,15,23W_2006,28,3.142857142857143
2006,23W,542_brown,2006-09-07,944.0,944.0,2006-10-18,1020.0,1020.0,15,23W_2006,41,1.853658536585366
2006,23W,547_brown,2006-05-18,700.0,700.0,2006-06-15,760.0,760.0,15,23W_2006,28,2.142857142857143
2006,23W,547_brown,2006-06-15,760.0,760.0,2006-07-13,806.0,806.0,15,23W_2006,28,1.6428571428571428
2006,23W,547_brown,2006-07-13,806.0,806.0,2006-08-10,886.0,886.0,15,23W_2006,28,2.857142857142857
2006,23W,547_brown,2006-08-10,886.0,886.0,2006-09-07,964.0,964.0,15,23W_2006,28,2.7857142857142856
2006,23W,547_brown,2006-09-07,964.0,964.0,2006-10-18,992.0,992.0,15,23W_2006,41,0.6829268292682927
2006,23W,548_brown,2006-05-18,640.0,640.0,2006-06-15,690.0,690.0,15,23W_2006,28,1.7857142857142858
2006,23W,548_brown,2006-06-15,690.0,690.0,2006-07-13,720.0,720.0,15,23W_2006,28,1.0714285714285714
2006,23W,548_brown,2006-07-13,720.0,720.0,2006-08-10,806.0,806.0,15,23W_2006,28,3.0714285714285716
2006,23W,548_brown,2006-08-10,806.0,806.0,2006-09-07,828.0,828.0,15,23W_2006,28,0.7857142857142857
2006,23W,548_brown,2006-09-07,828.0,828.0,2006-10-18,918.0,918.0,15,23W_2006,41,2.1951219512195124
2006,23W,552_brown,2006-05-18,660.0,660.0,2006-06-15,722.0,722.0,15,23W_2006,28,2.2142857142857144
2006,23W,552_brown,2006-06-15,722.0,722.0,2006-07-13,778.0,778.0,15,23W_2006,28,2.0
2006,23W,552_brown,2006-07-13,778.0,778.0,2006-08-10,864.0,864.0,15,23W_2006,28,3.0714285714285716
