Id,Pasture,Date,Date_mean,Year,Season,Low,High,Biomass_kg_ha,geometry,NDVI,DFI,NDTI,SATVI,NDII7,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2
21N_P3,21N,2013-06-12,2013-06-12,2013,June,2.71,9.68,624,"POLYGON ((517880.82012939453 4518841.5369262695, 517879.3498722896 4518841.609155369, 517877.89377456426 4518841.8251470635, 517876.46585923573 4518842.182821234, 517875.07987790904 4518842.678733282, 517873.7491783421 4518843.308107304, 517872.48657589924 4518844.064882085, 517871.3042301321 4518844.9417694695, 517870.2135276767 4518845.930324552, 517869.22497259406 4518847.021027007, 517868.34808521 4518848.203372775, 517867.5913104293 4518849.4659752175, 517866.96193640685 4518850.796674784, 517866.4660243585 4518852.18265611, 517866.1083501885 4518853.610571439, 517865.89235849446 4518855.066669164, 517865.82012939453 4518856.5369262695, 517865.82012939453 4518990.5369262695, 517865.89235849446 4518992.007183375, 517866.1083501885 4518993.4632811, 517866.4660243585 4518994.891196429, 517866.96193640685 4518996.277177755, 517867.5913104293 4518997.607877322, 517868.34808521 4518998.870479764, 517869.22497259406 4519000.052825532, 517870.2135276767 4519001.143527987, 517871.3042301321 4519002.1320830695, 517872.48657589924 4519003.008970454, 517873.7491783421 4519003.765745235, 517875.07987790904 4519004.395119257, 517876.46585923573 4519004.891031305, 517877.89377456426 4519005.248705476, 517879.3498722896 4519005.46469717, 517880.82012939453 4519005.5369262695, 517986.8701171875 4519005.5369262695, 517988.34037429246 4519005.46469717, 517989.79647201777 4519005.248705476, 517991.2243873463 4519004.891031305, 517992.610368673 4519004.395119257, 517993.9410682399 4519003.765745235, 517995.2036706828 4519003.008970454, 517996.38601644995 4519002.1320830695, 517997.4767189053 4519001.143527987, 517998.46527398797 4519000.052825532, 517999.342161372 4518998.870479764, 518000.0989361527 4518997.607877322, 518000.7283101752 4518996.277177755, 518001.2242222235 4518994.891196429, 518001.58189639356 4518993.4632811, 518001.7978880876 4518992.007183375, 518001.8701171875 4518990.5369262695, 518001.8701171875 4518856.5369262695, 518001.7978880876 4518855.066669164, 518001.58189639356 4518853.610571439, 518001.2242222235 4518852.18265611, 518000.7283101752 4518850.796674784, 518000.0989361527 4518849.4659752175, 517999.342161372 4518848.203372775, 517998.46527398797 4518847.021027007, 517997.4767189053 4518845.930324552, 517996.38601644995 4518844.9417694695, 517995.2036706828 4518844.064882085, 517993.9410682399 4518843.308107304, 517992.610368673 4518842.678733282, 517991.2243873463 4518842.182821234, 517989.79647201777 4518841.8251470635, 517988.34037429246 4518841.609155369, 517986.8701171875 4518841.5369262695, 517880.82012939453 4518841.5369262695))",0.32391171424023046,12.283771890442715,0.13672724104178835,0.19220555755052177,0.0029810139942230947,146.27910873843265,155.40239582905474,129.50098501787747,166.44605187318487,128.62750340133366,122.02429678534773,872.6727272727292,1211.630419580422,1393.8228438228468,2729.4982517482576,3571.9434343434423,2713.2249417249473
24W_P3,24W,2013-06-12,2013-06-12,2013,June,2.5,6.72,526,"POLYGON ((522752.5408935547 4518661.061889648, 522751.07063644973 4518661.134118748, 522749.6145387244 4518661.350110442, 522748.1866233959 4518661.707784613, 522746.8006420692 4518662.203696661, 522745.46994250227 4518662.833070683, 522744.2073400594 4518663.589845464, 522743.02499429224 4518664.466732848, 522741.93429183686 4518665.455287931, 522740.9457367542 4518666.545990386, 522740.0688493702 4518667.728336154, 522739.3120745895 4518668.990938596, 522738.682700567 4518670.321638163, 522738.1867885187 4518671.707619489, 522737.8291143486 4518673.135534818, 522737.6131226546 4518674.591632543, 522737.5408935547 4518676.061889648, 522737.5408935547 4518810.061889648, 522737.6131226546 4518811.532146754, 522737.8291143486 4518812.988244479, 522738.1867885187 4518814.416159808, 522738.682700567 4518815.802141134, 522739.3120745895 4518817.1328407, 522740.0688493702 4518818.395443143, 522740.9457367542 4518819.577788911, 522741.93429183686 4518820.668491366, 522743.02499429224 4518821.657046448, 522744.2073400594 4518822.533933833, 522745.46994250227 4518823.290708614, 522746.8006420692 4518823.920082636, 522748.1866233959 4518824.415994684, 522749.6145387244 4518824.7736688545, 522751.07063644973 4518824.989660549, 522752.5408935547 4518825.061889648, 522858.59088134766 4518825.061889648, 522860.0611384526 4518824.989660549, 522861.5172361779 4518824.7736688545, 522862.94515150646 4518824.415994684, 522864.33113283315 4518823.920082636, 522865.6618324001 4518823.290708614, 522866.92443484295 4518822.533933833, 522868.1067806101 4518821.657046448, 522869.1974830655 4518820.668491366, 522870.1860381481 4518819.577788911, 522871.06292553217 4518818.395443143, 522871.81970031286 4518817.1328407, 522872.44907433534 4518815.802141134, 522872.94498638366 4518814.416159808, 522873.3026605537 4518812.988244479, 522873.51865224773 4518811.532146754, 522873.59088134766 4518810.061889648, 522873.59088134766 4518676.061889648, 522873.51865224773 4518674.591632543, 522873.3026605537 4518673.135534818, 522872.94498638366 4518671.707619489, 522872.44907433534 4518670.321638163, 522871.81970031286 4518668.990938596, 522871.06292553217 4518667.728336154, 522870.1860381481 4518666.545990386, 522869.1974830655 4518665.455287931, 522868.1067806101 4518664.466732848, 522866.92443484295 4518663.589845464, 522865.6618324001 4518662.833070683, 522864.33113283315 4518662.203696661, 522862.94515150646 4518661.707784613, 522861.5172361779 4518661.350110442, 522860.0611384526 4518661.134118748, 522858.59088134766 4518661.061889648, 522752.5408935547 4518661.061889648))",0.30387166162161866,11.63029507180624,0.12235921430556523,0.17766325578919573,-0.011793578088517869,143.5472914704727,151.9497332252796,128.5166354901092,163.1406186880771,128.16560213812838,122.23415658765548,968.4025174825197,1363.9180419580448,1584.2101631701667,2960.5973271173334,3883.920839160848,3037.1339860139924
20SE_P2,20SE,2013-06-12,2013-06-12,2013,June,7.31,40.89,1978,"POLYGON ((526459.3098754883 4518153.165527344, 526457.8396183833 4518153.237756443, 526456.383520658 4518153.453748138, 526454.9556053295 4518153.811422308, 526453.5696240028 4518154.307334356, 526452.2389244359 4518154.936708379, 526450.9763219929 4518155.693483159, 526449.7939762258 4518156.570370544, 526448.7032737705 4518157.558925626, 526447.7147186878 4518158.649628081, 526446.8378313037 4518159.831973849, 526446.081056523 4518161.094576292, 526445.4516825007 4518162.4252758585, 526444.9557704523 4518163.8112571845, 526444.5980962822 4518165.239172514, 526444.3821045882 4518166.695270238, 526444.3098754883 4518168.165527344, 526444.3098754883 4518302.165527344, 526444.3821045882 4518303.635784449, 526444.5980962822 4518305.091882174, 526444.9557704523 4518306.519797503, 526445.4516825007 4518307.905778829, 526446.081056523 4518309.236478396, 526446.8378313037 4518310.499080839, 526447.7147186878 4518311.681426606, 526448.7032737705 4518312.772129062, 526449.7939762258 4518313.760684144, 526450.9763219929 4518314.637571529, 526452.2389244359 4518315.394346309, 526453.5696240028 4518316.0237203315, 526454.9556053295 4518316.5196323795, 526456.383520658 4518316.87730655, 526457.8396183833 4518317.093298244, 526459.3098754883 4518317.165527344, 526565.3599243164 4518317.165527344, 526566.8301814214 4518317.093298244, 526568.2862791467 4518316.87730655, 526569.7141944752 4518316.5196323795, 526571.1001758019 4518316.0237203315, 526572.4308753688 4518315.394346309, 526573.6934778118 4518314.637571529, 526574.8758235789 4518313.760684144, 526575.9665260342 4518312.772129062, 526576.9550811169 4518311.681426606, 526577.831968501 4518310.499080839, 526578.5887432817 4518309.236478396, 526579.218117304 4518307.905778829, 526579.7140293524 4518306.519797503, 526580.0717035225 4518305.091882174, 526580.2876952165 4518303.635784449, 526580.3599243164 4518302.165527344, 526580.3599243164 4518168.165527344, 526580.2876952165 4518166.695270238, 526580.0717035225 4518165.239172514, 526579.7140293524 4518163.8112571845, 526579.218117304 4518162.4252758585, 526578.5887432817 4518161.094576292, 526577.831968501 4518159.831973849, 526576.9550811169 4518158.649628081, 526575.9665260342 4518157.558925626, 526574.8758235789 4518156.570370544, 526573.6934778118 4518155.693483159, 526572.4308753688 4518154.936708379, 526571.1001758019 4518154.307334356, 526569.7141944752 4518153.811422308, 526568.2862791467 4518153.453748138, 526566.8301814214 4518153.237756443, 526565.3599243164 4518153.165527344, 526459.3098754883 4518153.165527344))",0.3178228652074703,14.08195874571405,0.15747323765138518,0.20731082261804984,-0.006059375719291863,148.61117453854038,158.10200409636118,133.80159825137045,168.97481092659467,132.9924076311872,125.81270421916429,806.8607226107243,1107.0987179487202,1261.0430069930096,2434.5973776223827,3388.529137529145,2467.9382284382336
24W_P4,24W,2013-06-12,2013-06-12,2013,June,2.12,7.45,492,"POLYGON ((522547.33807373047 4518813.045288086, 522545.8678166255 4518813.117517185, 522544.4117189002 4518813.33350888, 522542.98380357167 4518813.69118305, 522541.597822245 4518814.187095098, 522540.26712267805 4518814.816469121, 522539.0045202352 4518815.573243901, 522537.822174468 4518816.450131286, 522536.73147201265 4518817.438686368, 522535.74291693 4518818.529388824, 522534.86602954596 4518819.711734591, 522534.10925476527 4518820.974337034, 522533.4798807428 4518822.305036601, 522532.98396869446 4518823.691017927, 522532.6262945244 4518825.118933256, 522532.4103028304 4518826.575030981, 522532.33807373047 4518828.045288086, 522532.33807373047 4518962.045288086, 522532.4103028304 4518963.515545191, 522532.6262945244 4518964.971642916, 522532.98396869446 4518966.399558245, 522533.4798807428 4518967.785539571, 522534.10925476527 4518969.116239138, 522534.86602954596 4518970.378841581, 522535.74291693 4518971.561187348, 522536.73147201265 4518972.651889804, 522537.822174468 4518973.640444886, 522539.0045202352 4518974.517332271, 522540.26712267805 4518975.274107051, 522541.597822245 4518975.903481074, 522542.98380357167 4518976.399393122, 522544.4117189002 4518976.757067292, 522545.8678166255 4518976.9730589865, 522547.33807373047 4518977.045288086, 522653.38787841797 4518977.045288086, 522654.8581355229 4518976.9730589865, 522656.31423324824 4518976.757067292, 522657.74214857677 4518976.399393122, 522659.12812990346 4518975.903481074, 522660.4588294704 4518975.274107051, 522661.72143191326 4518974.517332271, 522662.9037776804 4518973.640444886, 522663.9944801358 4518972.651889804, 522664.98303521844 4518971.561187348, 522665.8599226025 4518970.378841581, 522666.6166973832 4518969.116239138, 522667.24607140565 4518967.785539571, 522667.741983454 4518966.399558245, 522668.099657624 4518964.971642916, 522668.31564931804 4518963.515545191, 522668.38787841797 4518962.045288086, 522668.38787841797 4518828.045288086, 522668.31564931804 4518826.575030981, 522668.099657624 4518825.118933256, 522667.741983454 4518823.691017927, 522667.24607140565 4518822.305036601, 522666.6166973832 4518820.974337034, 522665.8599226025 4518819.711734591, 522664.98303521844 4518818.529388824, 522663.9944801358 4518817.438686368, 522662.9037776804 4518816.450131286, 522661.72143191326 4518815.573243901, 522660.4588294704 4518814.816469121, 522659.12812990346 4518814.187095098, 522657.74214857677 4518813.69118305, 522656.31423324824 4518813.33350888, 522654.8581355229 4518813.117517185, 522653.38787841797 4518813.045288086, 522547.33807373047 4518813.045288086))",0.3067036271098996,12.016728693324188,0.12781274163021442,0.17975761375522942,-0.004017523789809158,141.91006966200723,152.08773576694793,128.13857039980965,165.6155223558206,127.99168118877502,121.70287892877523,967.1877855477876,1376.2262004662034,1572.3531002331038,2955.357948717955,3861.0179953380034,2986.386200466207
25SE_P3,25SE,2013-06-12,2013-06-12,2013,June,1.66,9.65,483,"POLYGON ((523373.8812866211 4516963.419677734, 523372.41102951614 4516963.491906834, 523370.9549317908 4516963.707898528, 523369.5270164623 4516964.065572699, 523368.1410351356 4516964.561484747, 523366.8103355687 4516965.190858769, 523365.5477331258 4516965.94763355, 523364.36538735864 4516966.824520934, 523363.27468490327 4516967.8130760165, 523362.2861298206 4516968.903778472, 523361.4092424366 4516970.0861242395, 523360.6524676559 4516971.348726682, 523360.0230936334 4516972.679426249, 523359.5271815851 4516974.065407575, 523359.16950741503 4516975.493322904, 523358.953515721 4516976.949420629, 523358.8812866211 4516978.419677734, 523358.8812866211 4517112.419677734, 523358.953515721 4517113.88993484, 523359.16950741503 4517115.3460325645, 523359.5271815851 4517116.773947894, 523360.0230936334 4517118.15992922, 523360.6524676559 4517119.490628786, 523361.4092424366 4517120.753231229, 523362.2861298206 4517121.935576997, 523363.27468490327 4517123.026279452, 523364.36538735864 4517124.014834534, 523365.5477331258 4517124.891721919, 523366.8103355687 4517125.6484966995, 523368.1410351356 4517126.277870722, 523369.5270164623 4517126.77378277, 523370.9549317908 4517127.13145694, 523372.41102951614 4517127.347448635, 523373.8812866211 4517127.419677734, 523479.93127441406 4517127.419677734, 523481.401531519 4517127.347448635, 523482.85762924433 4517127.13145694, 523484.28554457286 4517126.77378277, 523485.67152589955 4517126.277870722, 523487.0022254665 4517125.6484966995, 523488.26482790936 4517124.891721919, 523489.4471736765 4517124.014834534, 523490.5378761319 4517123.026279452, 523491.52643121453 4517121.935576997, 523492.4033185986 4517120.753231229, 523493.16009337927 4517119.490628786, 523493.78946740174 4517118.15992922, 523494.28537945007 4517116.773947894, 523494.6430536201 4517115.3460325645, 523494.85904531414 4517113.88993484, 523494.93127441406 4517112.419677734, 523494.93127441406 4516978.419677734, 523494.85904531414 4516976.949420629, 523494.6430536201 4516975.493322904, 523494.28537945007 4516974.065407575, 523493.78946740174 4516972.679426249, 523493.16009337927 4516971.348726682, 523492.4033185986 4516970.0861242395, 523491.52643121453 4516968.903778472, 523490.5378761319 4516967.8130760165, 523489.4471736765 4516966.824520934, 523488.26482790936 4516965.94763355, 523487.0022254665 4516965.190858769, 523485.67152589955 4516964.561484747, 523484.28554457286 4516964.065572699, 523482.85762924433 4516963.707898528, 523481.401531519 4516963.491906834, 523479.93127441406 4516963.419677734, 523373.8812866211 4516963.419677734))",0.26479277037247967,10.430603672465228,0.09861396581346492,0.1546170449641758,-0.05062284546794233,143.96051252693243,150.43196639504043,132.80861163047967,159.13291302075066,132.93656784356622,128.09639580373752,1013.1917249417271,1411.2189976690006,1673.7585081585116,2871.212004662011,3884.515559440568,3187.1414918414985
19N_P4,19N,2013-06-12,2013-06-12,2013,June,2.44,10.05,597,"POLYGON ((524617.5006713867 4518897.533508301, 524616.0304142818 4518897.6057374, 524614.5743165564 4518897.821729095, 524613.1464012279 4518898.179403265, 524611.7604199012 4518898.675315313, 524610.4297203344 4518899.304689336, 524609.1671178914 4518900.061464116, 524607.9847721242 4518900.938351501, 524606.894069669 4518901.926906583, 524605.9055145863 4518903.017609038, 524605.0286272021 4518904.199954806, 524604.2718524215 4518905.462557249, 524603.6424783991 4518906.7932568155, 524603.1465663507 4518908.1792381415, 524602.7888921807 4518909.607153471, 524602.5729004866 4518911.0632511955, 524602.5006713867 4518912.533508301, 524602.5006713867 4519046.533508301, 524602.5729004866 4519048.003765406, 524602.7888921807 4519049.459863131, 524603.1465663507 4519050.88777846, 524603.6424783991 4519052.273759786, 524604.2718524215 4519053.604459353, 524605.0286272021 4519054.867061796, 524605.9055145863 4519056.049407563, 524606.894069669 4519057.140110019, 524607.9847721242 4519058.128665101, 524609.1671178914 4519059.005552486, 524610.4297203344 4519059.762327266, 524611.7604199012 4519060.3917012885, 524613.1464012279 4519060.887613337, 524614.5743165564 4519061.245287507, 524616.0304142818 4519061.461279201, 524617.5006713867 4519061.533508301, 524723.5507202148 4519061.533508301, 524725.0209773198 4519061.461279201, 524726.4770750451 4519061.245287507, 524727.9049903736 4519060.887613337, 524729.2909717003 4519060.3917012885, 524730.6216712672 4519059.762327266, 524731.8842737102 4519059.005552486, 524733.0666194774 4519058.128665101, 524734.1573219326 4519057.140110019, 524735.1458770153 4519056.049407563, 524736.0227643994 4519054.867061796, 524736.7795391801 4519053.604459353, 524737.4089132025 4519052.273759786, 524737.9048252509 4519050.88777846, 524738.2624994209 4519049.459863131, 524738.4784911149 4519048.003765406, 524738.5507202148 4519046.533508301, 524738.5507202148 4518912.533508301, 524738.4784911149 4518911.0632511955, 524738.2624994209 4518909.607153471, 524737.9048252509 4518908.1792381415, 524737.4089132025 4518906.7932568155, 524736.7795391801 4518905.462557249, 524736.0227643994 4518904.199954806, 524735.1458770153 4518903.017609038, 524734.1573219326 4518901.926906583, 524733.0666194774 4518900.938351501, 524731.8842737102 4518900.061464116, 524730.6216712672 4518899.304689336, 524729.2909717003 4518898.675315313, 524727.9049903736 4518898.179403265, 524726.4770750451 4518897.821729095, 524725.0209773198 4518897.6057374, 524723.5507202148 4518897.533508301, 524617.5006713867 4518897.533508301))",0.2743667684636097,11.922832034435128,0.11714475810312366,0.18013046270864114,-0.059871996955793955,147.60505303370172,155.8604362954991,136.6631518640239,165.84492625862612,136.5916596897374,130.7389672715084,951.7788655788676,1293.8171717171745,1492.4089355089386,2604.3093240093294,3714.8905982906053,2938.9611499611565
25SE_P2,25SE,2013-06-12,2013-06-12,2013,June,1.53,5.52,368,"POLYGON ((523563.7844848633 4517140.821105957, 523562.3142277583 4517140.8933350565, 523560.858130033 4517141.109326751, 523559.4302147045 4517141.467000921, 523558.0442333778 4517141.962912969, 523556.71353381086 4517142.592286992, 523555.450931368 4517143.349061772, 523554.26858560083 4517144.225949157, 523553.17788314546 4517145.214504239, 523552.1893280628 4517146.305206695, 523551.31244067877 4517147.487552462, 523550.5556658981 4517148.750154905, 523549.9262918756 4517150.080854472, 523549.4303798273 4517151.466835798, 523549.0727056572 4517152.894751127, 523548.8567139632 4517154.350848852, 523548.7844848633 4517155.821105957, 523548.7844848633 4517289.821105957, 523548.8567139632 4517291.291363062, 523549.0727056572 4517292.747460787, 523549.4303798273 4517294.175376116, 523549.9262918756 4517295.561357442, 523550.5556658981 4517296.892057009, 523551.31244067877 4517298.154659452, 523552.1893280628 4517299.337005219, 523553.17788314546 4517300.427707675, 523554.26858560083 4517301.416262757, 523555.450931368 4517302.293150142, 523556.71353381086 4517303.049924922, 523558.0442333778 4517303.679298945, 523559.4302147045 4517304.175210993, 523560.858130033 4517304.532885163, 523562.3142277583 4517304.748876858, 523563.7844848633 4517304.821105957, 523669.83447265625 4517304.821105957, 523671.3047297612 4517304.748876858, 523672.7608274865 4517304.532885163, 523674.18874281505 4517304.175210993, 523675.57472414174 4517303.679298945, 523676.90542370867 4517303.049924922, 523678.16802615154 4517302.293150142, 523679.3503719187 4517301.416262757, 523680.4410743741 4517300.427707675, 523681.4296294567 4517299.337005219, 523682.30651684076 4517298.154659452, 523683.06329162145 4517296.892057009, 523683.69266564393 4517295.561357442, 523684.18857769226 4517294.175376116, 523684.5462518623 4517292.747460787, 523684.7622435563 4517291.291363062, 523684.83447265625 4517289.821105957, 523684.83447265625 4517155.821105957, 523684.7622435563 4517154.350848852, 523684.5462518623 4517152.894751127, 523684.18857769226 4517151.466835798, 523683.69266564393 4517150.080854472, 523683.06329162145 4517148.750154905, 523682.30651684076 4517147.487552462, 523681.4296294567 4517146.305206695, 523680.4410743741 4517145.214504239, 523679.3503719187 4517144.225949157, 523678.16802615154 4517143.349061772, 523676.90542370867 4517142.592286992, 523675.57472414174 4517141.962912969, 523674.18874281505 4517141.467000921, 523672.7608274865 4517141.109326751, 523671.3047297612 4517140.8933350565, 523669.83447265625 4517140.821105957, 523563.7844848633 4517140.821105957))",0.2819414748759776,10.836010695081363,0.10710935258704722,0.16953516706131508,-0.04530883668292629,146.95239763600492,153.41464681364602,132.76445514980824,161.60165890566327,132.22718624596416,126.75252893070699,994.4675990676012,1351.372121212124,1590.9705361305396,2832.762797202803,3854.4542657342736,3109.279627039634
20NW_P1,20NW,2013-06-12,2013-06-12,2013,June,3.78,26.98,1177,"POLYGON ((525732.5308837891 4518212.320678711, 525731.0606266841 4518212.39290781, 525729.6045289588 4518212.608899505, 525728.1766136303 4518212.966573675, 525726.7906323036 4518213.462485723, 525725.4599327367 4518214.091859746, 525724.1973302937 4518214.848634526, 525723.0149845266 4518215.725521911, 525721.9242820713 4518216.714076993, 525720.9357269886 4518217.804779449, 525720.0588396045 4518218.987125216, 525719.3020648238 4518220.249727659, 525718.6726908014 4518221.580427226, 525718.176778753 4518222.966408552, 525717.819104583 4518224.394323881, 525717.603112889 4518225.850421606, 525717.5308837891 4518227.320678711, 525717.5308837891 4518361.320678711, 525717.603112889 4518362.790935816, 525717.819104583 4518364.247033541, 525718.176778753 4518365.67494887, 525718.6726908014 4518367.060930196, 525719.3020648238 4518368.391629763, 525720.0588396045 4518369.654232206, 525720.9357269886 4518370.836577973, 525721.9242820713 4518371.927280429, 525723.0149845266 4518372.915835511, 525724.1973302937 4518373.792722896, 525725.4599327367 4518374.549497676, 525726.7906323036 4518375.178871699, 525728.1766136303 4518375.674783747, 525729.6045289588 4518376.032457917, 525731.0606266841 4518376.2484496115, 525732.5308837891 4518376.320678711, 525838.580871582 4518376.320678711, 525840.051128687 4518376.2484496115, 525841.5072264123 4518376.032457917, 525842.9351417408 4518375.674783747, 525844.3211230675 4518375.178871699, 525845.6518226344 4518374.549497676, 525846.9144250774 4518373.792722896, 525848.0967708445 4518372.915835511, 525849.1874732998 4518371.927280429, 525850.1760283825 4518370.836577973, 525851.0529157666 4518369.654232206, 525851.8096905473 4518368.391629763, 525852.4390645697 4518367.060930196, 525852.934976618 4518365.67494887, 525853.2926507881 4518364.247033541, 525853.5086424821 4518362.790935816, 525853.580871582 4518361.320678711, 525853.580871582 4518227.320678711, 525853.5086424821 4518225.850421606, 525853.2926507881 4518224.394323881, 525852.934976618 4518222.966408552, 525852.4390645697 4518221.580427226, 525851.8096905473 4518220.249727659, 525851.0529157666 4518218.987125216, 525850.1760283825 4518217.804779449, 525849.1874732998 4518216.714076993, 525848.0967708445 4518215.725521911, 525846.9144250774 4518214.848634526, 525845.6518226344 4518214.091859746, 525844.3211230675 4518213.462485723, 525842.9351417408 4518212.966573675, 525841.5072264123 4518212.608899505, 525840.051128687 4518212.39290781, 525838.580871582 4518212.320678711, 525732.5308837891 4518212.320678711))",0.3063022856555947,12.696922859064394,0.13548727029365182,0.1989705188700256,-0.034099170967057744,149.9031417981604,159.45230825877675,135.8366802774663,170.26711281656492,134.93905676765434,127.8821430939521,856.1785547785566,1153.052680652683,1305.379953379956,2455.807785547791,3458.0825641025713,2632.280839160845
25SE_P1,25SE,2013-06-12,2013-06-12,2013,June,1.88,7.75,467,"POLYGON ((523744.7221069336 4517321.581726074, 523743.25184982864 4517321.653955174, 523741.7957521033 4517321.869946868, 523740.3678367748 4517322.227621038, 523738.9818554481 4517322.7235330865, 523737.6511558812 4517323.352907109, 523736.3885534383 4517324.109681889, 523735.20620767114 4517324.986569274, 523734.11550521577 4517325.975124356, 523733.1269501331 4517327.065826812, 523732.2500627491 4517328.248172579, 523731.4932879684 4517329.510775022, 523730.8639139459 4517330.841474589, 523730.3680018976 4517332.227455915, 523730.01032772753 4517333.655371244, 523729.7943360335 4517335.111468969, 523729.7221069336 4517336.581726074, 523729.7221069336 4517470.581726074, 523729.7943360335 4517472.0519831795, 523730.01032772753 4517473.508080904, 523730.3680018976 4517474.9359962335, 523730.8639139459 4517476.3219775595, 523731.4932879684 4517477.652677126, 523732.2500627491 4517478.915279569, 523733.1269501331 4517480.097625337, 523734.11550521577 4517481.188327792, 523735.20620767114 4517482.176882874, 523736.3885534383 4517483.053770259, 523737.6511558812 4517483.810545039, 523738.9818554481 4517484.439919062, 523740.3678367748 4517484.93583111, 523741.7957521033 4517485.29350528, 523743.25184982864 4517485.509496975, 523744.7221069336 4517485.581726074, 523850.77209472656 4517485.581726074, 523852.2423518315 4517485.509496975, 523853.69844955683 4517485.29350528, 523855.12636488536 4517484.93583111, 523856.51234621205 4517484.439919062, 523857.843045779 4517483.810545039, 523859.10564822186 4517483.053770259, 523860.287993989 4517482.176882874, 523861.3786964444 4517481.188327792, 523862.36725152703 4517480.097625337, 523863.2441389111 4517478.915279569, 523864.00091369177 4517477.652677126, 523864.63028771424 4517476.3219775595, 523865.12619976257 4517474.9359962335, 523865.4838739326 4517473.508080904, 523865.69986562664 4517472.0519831795, 523865.77209472656 4517470.581726074, 523865.77209472656 4517336.581726074, 523865.69986562664 4517335.111468969, 523865.4838739326 4517333.655371244, 523865.12619976257 4517332.227455915, 523864.63028771424 4517330.841474589, 523864.00091369177 4517329.510775022, 523863.2441389111 4517328.248172579, 523862.36725152703 4517327.065826812, 523861.3786964444 4517325.975124356, 523860.287993989 4517324.986569274, 523859.10564822186 4517324.109681889, 523857.843045779 4517323.352907109, 523856.51234621205 4517322.7235330865, 523855.12636488536 4517322.227621038, 523853.69844955683 4517321.869946868, 523852.2423518315 4517321.653955174, 523850.77209472656 4517321.581726074, 523744.7221069336 4517321.581726074))",0.2892329247470149,11.60981270586915,0.11781919729815937,0.17834276301095192,-0.03608090537094255,146.89025052313298,154.09706377261568,131.95531356488752,163.085267320729,131.27389483404946,125.55440761814886,995.4351515151536,1348.3176689976717,1572.3791142191176,2849.8726340326402,3884.626806526815,3066.2165967366036
20NW_P2,20NW,2013-06-12,2013-06-12,2013,June,5.11,31.58,1464,"POLYGON ((526054.3986816406 4518511.988891602, 526052.9284245357 4518512.061120701, 526051.4723268104 4518512.2771123955, 526050.0444114818 4518512.634786566, 526048.6584301551 4518513.130698614, 526047.3277305883 4518513.760072636, 526046.0651281453 4518514.516847417, 526044.8827823781 4518515.393734802, 526043.7920799229 4518516.382289884, 526042.8035248402 4518517.472992339, 526041.926637456 4518518.655338107, 526041.1698626754 4518519.91794055, 526040.540488653 4518521.248640116, 526040.0445766046 4518522.634621442, 526039.6869024346 4518524.062536771, 526039.4709107406 4518525.518634496, 526039.3986816406 4518526.988891602, 526039.3986816406 4518660.988891602, 526039.4709107406 4518662.459148707, 526039.6869024346 4518663.915246432, 526040.0445766046 4518665.343161761, 526040.540488653 4518666.729143087, 526041.1698626754 4518668.059842654, 526041.926637456 4518669.322445096, 526042.8035248402 4518670.504790864, 526043.7920799229 4518671.595493319, 526044.8827823781 4518672.584048402, 526046.0651281453 4518673.460935786, 526047.3277305883 4518674.217710567, 526048.6584301551 4518674.847084589, 526050.0444114818 4518675.342996637, 526051.4723268104 4518675.700670808, 526052.9284245357 4518675.916662502, 526054.3986816406 4518675.988891602, 526160.4484863281 4518675.988891602, 526161.9187434331 4518675.916662502, 526163.3748411584 4518675.700670808, 526164.8027564869 4518675.342996637, 526166.1887378136 4518674.847084589, 526167.5194373805 4518674.217710567, 526168.7820398235 4518673.460935786, 526169.9643855906 4518672.584048402, 526171.0550880459 4518671.595493319, 526172.0436431286 4518670.504790864, 526172.9205305127 4518669.322445096, 526173.6773052934 4518668.059842654, 526174.3066793157 4518666.729143087, 526174.8025913641 4518665.343161761, 526175.1602655342 4518663.915246432, 526175.3762572282 4518662.459148707, 526175.4484863281 4518660.988891602, 526175.4484863281 4518526.988891602, 526175.3762572282 4518525.518634496, 526175.1602655342 4518524.062536771, 526174.8025913641 4518522.634621442, 526174.3066793157 4518521.248640116, 526173.6773052934 4518519.91794055, 526172.9205305127 4518518.655338107, 526172.0436431286 4518517.472992339, 526171.0550880459 4518516.382289884, 526169.9643855906 4518515.393734802, 526168.7820398235 4518514.516847417, 526167.5194373805 4518513.760072636, 526166.1887378136 4518513.130698614, 526164.8027564869 4518512.634786566, 526163.3748411584 4518512.2771123955, 526161.9187434331 4518512.061120701, 526160.4484863281 4518511.988891602, 526054.3986816406 4518511.988891602))",0.30842479085528274,13.140237820429096,0.14196951086578954,0.19679523455426173,-0.017918841274357868,148.42483358066931,157.57074040781652,134.1172516679552,168.17233373995487,133.38082195654323,126.56493134910593,842.1582284382303,1149.6758974359,1313.8990209790238,2486.4059673659726,3428.3928205128277,2578.1003263403322
